date,temperature_2m,relative_humidity_2m,vapour_pressure_deficit,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm
2025-01-01 00:00:00,-11.548,88.99093,0.027957186,0.426,0.428,0.422,-0.748,-0.348,1.102
2025-01-01 01:00:00,-11.398,89.72651,0.02640514,0.426,0.428,0.422,-0.748,-0.348,1.102
2025-01-01 02:00:00,-11.248,89.73914,0.026691273,0.426,0.428,0.422,-0.748,-0.348,1.102
2025-01-01 03:00:00,-11.148,89.747536,0.026883513,0.426,0.428,0.422,-0.748,-0.348,1.102
2025-01-01 04:00:00,-11.198,89.382195,0.027730241,0.426,0.428,0.422,-0.748,-0.348,1.102
2025-01-01 05:00:00,-10.848,87.63091,0.033218354,0.426,0.428,0.422,-0.748,-0.348,1.102
2025-01-01 06:00:00,-10.698,85.897995,0.03832628,0.426,0.428,0.422,-0.748,-0.348,1.102
2025-01-01 07:00:00,-10.798,85.540634,0.038985565,0.426,0.428,0.422,-0.748,-0.348,1.102
2025-01-01 08:00:00,-10.748,83.835236,0.043756217,0.426,0.428,0.422,-0.748,-0.348,1.102
2025-01-01 09:00:00,-10.898,83.139435,0.04509668,0.426,0.428,0.422,-0.748,-0.348,1.102
2025-01-01 10:00:00,-10.898,83.47712,0.044193745,0.426,0.428,0.422,-0.748,-0.348,1.102
2025-01-01 11:00:00,-10.998,84.485214,0.04116845,0.426,0.428,0.422,-0.748,-0.348,1.102
2025-01-01 12:00:00,-10.848,85.189896,0.039772168,0.426,0.428,0.422,-0.748,-0.348,1.102
2025-01-01 13:00:00,-10.748,86.588005,0.036306635,0.426,0.428,0.422,-0.748,-0.348,1.102
2025-01-01 14:00:00,-10.348,86.2836,0.03833027,0.426,0.428,0.422,-0.748,-0.348,1.102
2025-01-01 15:00:00,-10.148,85.272255,0.041813567,0.426,0.428,0.422,-0.748,-0.348,1.102
2025-01-01 16:00:00,-9.798,84.29352,0.045843318,0.426,0.428,0.422,-0.748,-0.348,1.052
2025-01-01 17:00:00,-9.548,84.3245,0.046664312,0.426,0.428,0.422,-0.748,-0.348,1.052
2025-01-01 18:00:00,-9.248,84.69888,0.04663843,0.426,0.427,0.422,-0.748,-0.348,1.052
2025-01-01 19:00:00,-7.798,85.88129,0.04819569,0.426,0.427,0.422,-0.748,-0.348,1.052
2025-01-01 20:00:00,-7.048,86.978294,0.047106862,0.426,0.427,0.422,-0.748,-0.348,1.052
2025-01-01 21:00:00,-6.348,87.38878,0.04814434,0.426,0.427,0.422,-0.748,-0.348,1.052
2025-01-01 22:00:00,-5.748,87.78669,0.04881364,0.426,0.427,0.422,-0.748,-0.348,1.052
2025-01-01 23:00:00,-5.298,88.50768,0.04753244,0.426,0.427,0.422,-0.748,-0.348,1.052
2025-01-02 00:00:00,-5.098,89.2071,0.045322567,0.426,0.427,0.422,-0.748,-0.348,1.052
2025-01-02 01:00:00,-5.248,88.85264,0.04628122,0.426,0.427,0.422,-0.748,-0.348,1.052
2025-01-02 02:00:00,-5.248,88.173004,0.049102545,0.426,0.427,0.422,-0.748,-0.348,1.052
2025-01-02 03:00:00,-5.248,87.834915,0.050505966,0.426,0.427,0.422,-0.748,-0.348,1.052
2025-01-02 04:00:00,-5.198,86.499374,0.056263,0.426,0.427,0.422,-0.748,-0.348,1.052
2025-01-02 05:00:00,-5.448,84.49292,0.06340751,0.426,0.427,0.422,-0.748,-0.348,1.052
2025-01-02 06:00:00,-5.698,83.16307,0.06754622,0.426,0.427,0.422,-0.748,-0.348,1.052
2025-01-02 07:00:00,-6.148,80.86589,0.074166745,0.426,0.427,0.422,-0.748,-0.348,1.052
2025-01-02 08:00:00,-6.448,81.457405,0.07024145,0.426,0.427,0.422,-0.748,-0.348,1.052
2025-01-02 09:00:00,-6.598,82.07652,0.06711948,0.426,0.427,0.422,-0.748,-0.348,1.052
2025-01-02 10:00:00,-6.898,83.659256,0.05979818,0.426,0.427,0.422,-0.698,-0.348,1.052
2025-01-02 11:00:00,-7.198,84.61137,0.05502698,0.426,0.427,0.422,-0.698,-0.348,1.052
2025-01-02 12:00:00,-7.248,84.605354,0.054836363,0.426,0.427,0.422,-0.698,-0.348,1.052
2025-01-02 13:00:00,-7.648,85.225174,0.051025122,0.426,0.427,0.422,-0.698,-0.348,1.052
2025-01-02 14:00:00,-8.048,85.17856,0.049620718,0.426,0.427,0.422,-0.698,-0.348,1.052
2025-01-02 15:00:00,-8.248,84.81905,0.050038815,0.426,0.427,0.422,-0.698,-0.348,1.052
2025-01-02 16:00:00,-8.248,84.81905,0.050038815,0.426,0.427,0.422,-0.698,-0.348,1.052
2025-01-02 17:00:00,-8.148,85.16687,0.04927495,0.426,0.427,0.422,-0.698,-0.348,1.052
