date,temperature_2m,relative_humidity_2m,vapour_pressure_deficit,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm
2017-01-01 00:00:00,-8.548,86.47927,0.043536663,0.411,0.399,0.343,-1.298,-1.0979999,0.652
2017-01-01 01:00:00,-8.648,84.435265,0.049726546,0.411,0.399,0.343,-1.298,-1.0979999,0.652
2017-01-01 02:00:00,-8.748,83.09038,0.053601086,0.41,0.399,0.343,-1.298,-1.048,0.652
2017-01-01 03:00:00,-8.748,83.75433,0.051497012,0.41,0.399,0.343,-1.298,-1.048,0.70199996
2017-01-01 04:00:00,-8.398,84.13174,0.051695675,0.41,0.399,0.343,-1.298,-1.048,0.652
2017-01-01 05:00:00,-7.898,83.20208,0.056895614,0.41,0.399,0.343,-1.298,-1.048,0.652
2017-01-01 06:00:00,-7.548,83.24777,0.058302343,0.41,0.399,0.343,-1.298,-1.048,0.652
2017-01-01 07:00:00,-6.848,83.6656,0.060005456,0.41,0.399,0.343,-1.298,-1.048,0.652
2017-01-01 08:00:00,-6.698,83.68464,0.060631126,0.41,0.399,0.343,-1.298,-1.048,0.652
2017-01-01 09:00:00,-6.598,83.69731,0.06105143,0.41,0.399,0.343,-1.298,-1.048,0.652
2017-01-01 10:00:00,-6.748,84.33525,0.05799052,0.41,0.399,0.343,-1.298,-1.048,0.652
2017-01-01 11:00:00,-6.898,84.3169,0.05739209,0.41,0.399,0.343,-1.298,-1.048,0.652
2017-01-01 12:00:00,-6.948,83.6529,0.059591502,0.41,0.399,0.343,-1.298,-1.048,0.652
2017-01-01 13:00:00,-6.998,83.646545,0.05938539,0.41,0.399,0.343,-1.298,-1.048,0.652
2017-01-01 14:00:00,-6.998,83.646545,0.05938539,0.41,0.399,0.343,-1.298,-1.048,0.652
2017-01-01 15:00:00,-7.048,83.64018,0.059179902,0.41,0.399,0.343,-1.298,-1.048,0.652
2017-01-01 16:00:00,-7.098,83.96253,0.057790846,0.41,0.399,0.343,-1.298,-1.048,0.652
2017-01-01 17:00:00,-7.098,83.96253,0.057790846,0.41,0.399,0.343,-1.298,-1.048,0.652
2017-01-01 18:00:00,-7.148,83.95628,0.057590783,0.41,0.399,0.343,-1.298,-1.048,0.652
2017-01-01 19:00:00,-7.098,84.623405,0.05540991,0.41,0.399,0.343,-1.298,-1.048,0.652
2017-01-01 20:00:00,-7.048,84.62943,0.055602223,0.41,0.399,0.343,-1.298,-1.048,0.652
2017-01-01 21:00:00,-7.048,84.96148,0.05440128,0.41,0.399,0.343,-1.298,-1.048,0.652
2017-01-01 22:00:00,-6.998,84.967384,0.054589987,0.41,0.399,0.343,-1.298,-1.048,0.652
2017-01-01 23:00:00,-7.048,85.2947,0.053196132,0.41,0.399,0.343,-1.298,-1.048,0.652
2017-01-02 00:00:00,-6.998,85.30047,0.05338064,0.41,0.399,0.343,-1.298,-1.048,0.652
2017-01-02 01:00:00,-6.948,85.306244,0.05356568,0.41,0.399,0.343,-1.298,-1.048,0.652
2017-01-02 02:00:00,-6.798,84.99091,0.055350512,0.41,0.399,0.343,-1.298,-1.048,0.652
2017-01-02 03:00:00,-6.698,85.00265,0.055734158,0.41,0.399,0.343,-1.298,-1.048,0.652
2017-01-02 04:00:00,-6.598,85.34654,0.054876536,0.41,0.399,0.344,-1.298,-1.048,0.652
2017-01-02 05:00:00,-6.348,85.04366,0.0570952,0.41,0.399,0.344,-1.298,-1.048,0.652
2017-01-02 06:00:00,-6.148,85.06703,0.057885796,0.41,0.399,0.344,-1.298,-1.048,0.652
2017-01-02 07:00:00,-5.648,85.45508,0.05857554,0.41,0.399,0.344,-1.298,-1.048,0.652
2017-01-02 08:00:00,-5.498,85.47212,0.05917883,0.409,0.399,0.344,-1.298,-1.048,0.652
2017-01-02 09:00:00,-5.398,84.49894,0.06362432,0.409,0.399,0.344,-1.298,-1.048,0.652
2017-01-02 10:00:00,-5.448,85.47778,0.059381187,0.409,0.399,0.344,-1.298,-1.048,0.652
2017-01-02 11:00:00,-5.598,85.79167,0.057438582,0.409,0.399,0.344,-1.298,-1.048,0.652
2017-01-02 12:00:00,-5.648,86.45159,0.054563016,0.409,0.399,0.344,-1.298,-1.048,0.652
2017-01-02 13:00:00,-5.798,86.77044,0.05267346,0.409,0.399,0.344,-1.298,-1.048,0.652
2017-01-02 14:00:00,-5.848,87.101326,0.051160723,0.409,0.399,0.344,-1.298,-1.048,0.652
2017-01-02 15:00:00,-5.948,87.42864,0.049483478,0.409,0.399,0.344,-1.2479999,-1.048,0.652
2017-01-02 16:00:00,-6.098,88.09297,0.046334714,0.409,0.399,0.344,-1.2479999,-1.048,0.652
2017-01-02 17:00:00,-6.298,88.074036,0.04570341,0.409,0.399,0.344,-1.2479999,-1.048,0.652
2017-01-02 18:00:00,-6.548,88.736565,0.042345226,0.409,0.399,0.344,-1.2479999,-1.048,0.652
2017-01-02 19:00:00,-6.748,88.718544,0.041766167,0.409,0.398,0.344,-1.2479999,-1.048,0.652
2017-01-02 20:00:00,-6.898,88.360374,0.042597443,0.409,0.398,0.344,-1.2479999,-1.048,0.652
2017-01-02 21:00:00,-7.148,87.993034,0.04310283,0.409,0.398,0.344,-1.2479999,-1.048,0.652
2017-01-02 22:00:00,-7.248,87.298386,0.04524538,0.409,0.398,0.344,-1.2479999,-1.048,0.652
2017-01-02 23:00:00,-7.298,87.29333,0.045088917,0.409,0.398,0.344,-1.2479999,-1.048,0.652
2017-01-03 00:00:00,-7.348,87.288284,0.044932842,0.409,0.398,0.344,-1.2479999,-1.048,0.652
2017-01-03 01:00:00,-7.798,88.27631,0.04002145,0.409,0.398,0.344,-1.2479999,-1.048,0.652
2017-01-03 02:00:00,-8.148,88.59125,0.037901312,0.409,0.398,0.344,-1.2479999,-1.048,0.652
2017-01-03 03:00:00,-8.198,88.23865,0.03892067,0.409,0.398,0.344,-1.2479999,-1.048,0.652
2017-01-03 04:00:00,-8.348,88.57288,0.03737533,0.409,0.398,0.344,-1.2479999,-1.048,0.652
2017-01-03 05:00:00,-8.048,87.56122,0.04164532,0.409,0.398,0.344,-1.2479999,-1.048,0.652
2017-01-03 06:00:00,-7.448,86.936905,0.045818925,0.409,0.398,0.344,-1.2479999,-1.048,0.652
2017-01-03 07:00:00,-6.648,86.68141,0.049687147,0.409,0.398,0.344,-1.2479999,-1.048,0.652
2017-01-03 08:00:00,-5.998,85.74709,0.0558874,0.409,0.398,0.344,-1.2479999,-1.048,0.652
2017-01-03 09:00:00,-5.648,82.847534,0.06907442,0.409,0.398,0.344,-1.2479999,-1.048,0.652
2017-01-03 10:00:00,-5.598,82.53334,0.07060784,0.409,0.398,0.344,-1.2479999,-1.048,0.652
