date,temperature_2m,relative_humidity_2m,vapour_pressure_deficit,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm
2018-01-01 00:00:00,-14.198,84.78634,0.031155288,0.415,0.389,0.327,-2.648,-2.2979999,-0.54800004
2018-01-01 01:00:00,-14.548,84.39012,0.03105922,0.415,0.389,0.327,-2.648,-2.2979999,-0.54800004
2018-01-01 02:00:00,-14.848,83.64837,0.031739175,0.415,0.389,0.327,-2.698,-2.2979999,-0.54800004
2018-01-01 03:00:00,-14.998,83.27826,0.032057285,0.415,0.389,0.327,-2.698,-2.2979999,-0.54800004
2018-01-01 04:00:00,-15.148,82.21375,0.033676445,0.415,0.389,0.327,-2.698,-2.2979999,-0.54800004
2018-01-01 05:00:00,-14.698,80.90765,0.037518278,0.415,0.389,0.327,-2.748,-2.2979999,-0.54800004
2018-01-01 06:00:00,-13.798,78.70908,0.045047686,0.415,0.389,0.327,-2.748,-2.2979999,-0.54800004
2018-01-01 07:00:00,-12.848,77.2457,0.0520176,0.415,0.389,0.327,-2.748,-2.2979999,-0.54800004
2018-01-01 08:00:00,-11.998,75.812096,0.05922638,0.415,0.389,0.327,-2.748,-2.2979999,-0.54800004
2018-01-01 09:00:00,-11.398,74.37513,0.06584102,0.415,0.389,0.327,-2.748,-2.2979999,-0.54800004
2018-01-01 10:00:00,-11.498,74.97152,0.06379613,0.415,0.389,0.327,-2.748,-2.2979999,-0.54800004
2018-01-01 11:00:00,-12.298,76.70413,0.05567971,0.415,0.389,0.328,-2.748,-2.2979999,-0.54800004
2018-01-01 12:00:00,-13.148,77.19326,0.05088173,0.415,0.389,0.328,-2.748,-2.2979999,-0.54800004
2018-01-01 13:00:00,-13.348,77.158226,0.05013652,0.415,0.389,0.328,-2.748,-2.2979999,-0.54800004
2018-01-01 14:00:00,-13.698,76.77455,0.049542084,0.415,0.389,0.328,-2.7979999,-2.2979999,-0.54800004
2018-01-01 15:00:00,-13.848,76.10651,0.050344497,0.415,0.389,0.328,-2.7979999,-2.2979999,-0.54800004
2018-01-01 16:00:00,-13.998,75.44197,0.051111713,0.415,0.389,0.328,-2.7979999,-2.2979999,-0.54800004
2018-01-01 17:00:00,-14.148,74.152794,0.053135067,0.415,0.389,0.328,-2.7979999,-2.2979999,-0.54800004
2018-01-01 18:00:00,-14.348,73.179115,0.05423644,0.415,0.389,0.328,-2.848,-2.2979999,-0.54800004
2018-01-01 19:00:00,-14.898,72.75775,0.052645355,0.415,0.389,0.328,-2.848,-2.2979999,-0.54800004
2018-01-01 20:00:00,-15.198,72.078255,0.05263403,0.415,0.389,0.328,-2.848,-2.2979999,-0.54800004
2018-01-01 21:00:00,-15.548,72.005,0.05126074,0.415,0.389,0.328,-2.898,-2.2979999,-0.54800004
2018-01-01 22:00:00,-15.748,71.34767,0.051597327,0.415,0.389,0.328,-2.898,-2.2979999,-0.54800004
2018-01-01 23:00:00,-15.848,70.7153,0.052297473,0.415,0.389,0.328,-2.948,-2.2979999,-0.54800004
2018-01-02 00:00:00,-15.898,70.09794,0.05317676,0.415,0.389,0.328,-2.948,-2.348,-0.54800004
2018-01-02 01:00:00,-15.898,69.196976,0.05477745,0.415,0.389,0.328,-2.948,-2.348,-0.54800004
2018-01-02 02:00:00,-15.898,68.30639,0.05635962,0.415,0.389,0.328,-2.998,-2.348,-0.54800004
2018-01-02 03:00:00,-15.848,67.730156,0.057623103,0.415,0.389,0.328,-2.998,-2.348,-0.54800004
2018-01-02 04:00:00,-15.698,66.8928,0.05986026,0.415,0.389,0.328,-2.998,-2.348,-0.54800004
2018-01-02 05:00:00,-14.798,65.682045,0.066855386,0.415,0.389,0.328,-2.998,-2.348,-0.54800004
2018-01-02 06:00:00,-13.348,64.37252,0.07817376,0.415,0.389,0.328,-2.998,-2.348,-0.54800004
2018-01-02 07:00:00,-12.148,63.858715,0.0874054,0.415,0.389,0.328,-2.948,-2.348,-0.54800004
2018-01-02 08:00:00,-10.898,63.108906,0.09862739,0.415,0.389,0.328,-2.898,-2.348,-0.54800004
2018-01-02 09:00:00,-10.198,63.812878,0.102286115,0.415,0.389,0.328,-2.898,-2.348,-0.54800004
2018-01-02 10:00:00,-10.098,65.172226,0.09923042,0.415,0.389,0.328,-2.848,-2.348,-0.54800004
2018-01-02 11:00:00,-10.598,67.801865,0.08817355,0.415,0.389,0.328,-2.848,-2.348,-0.54800004
2018-01-02 12:00:00,-11.098,69.39186,0.08054647,0.415,0.389,0.328,-2.848,-2.348,-0.54800004
2018-01-02 13:00:00,-11.298,70.21536,0.07713707,0.415,0.389,0.328,-2.848,-2.348,-0.54800004
2018-01-02 14:00:00,-11.498,70.75656,0.074532464,0.415,0.389,0.328,-2.848,-2.348,-0.54800004
2018-01-02 15:00:00,-11.648,70.724525,0.073721305,0.415,0.389,0.328,-2.848,-2.348,-0.54800004
2018-01-02 16:00:00,-11.798,70.69244,0.072917834,0.415,0.389,0.328,-2.848,-2.348,-0.54800004
2018-01-02 17:00:00,-11.898,70.96559,0.07165994,0.415,0.389,0.328,-2.848,-2.348,-0.54800004
2018-01-02 18:00:00,-12.098,70.92305,0.07061799,0.415,0.389,0.328,-2.848,-2.348,-0.54800004
2018-01-02 19:00:00,-12.398,70.56362,0.069779664,0.415,0.389,0.328,-2.848,-2.348,-0.54800004
2018-01-02 20:00:00,-12.698,71.09192,0.06688419,0.415,0.389,0.328,-2.848,-2.348,-0.54800004
2018-01-02 21:00:00,-13.148,70.99605,0.06469761,0.415,0.389,0.328,-2.898,-2.348,-0.54800004
2018-01-02 22:00:00,-13.548,71.21013,0.062159985,0.415,0.389,0.328,-2.898,-2.348,-0.54800004
2018-01-02 23:00:00,-13.898,71.13558,0.06056191,0.415,0.389,0.328,-2.898,-2.348,-0.54800004
2018-01-03 00:00:00,-14.248,71.06075,0.05899979,0.415,0.389,0.328,-2.898,-2.348,-0.54800004
2018-01-03 01:00:00,-14.698,70.964165,0.05704306,0.415,0.389,0.328,-2.948,-2.348,-0.54800004
2018-01-03 02:00:00,-15.048,70.586426,0.056136996,0.415,0.389,0.328,-2.948,-2.348,-0.54800004
2018-01-03 03:00:00,-15.398,69.907715,0.05578862,0.415,0.389,0.328,-2.948,-2.348,-0.54800004
2018-01-03 04:00:00,-15.798,69.818756,0.05412215,0.415,0.389,0.328,-2.998,-2.348,-0.54800004
2018-01-03 05:00:00,-15.748,69.52984,0.05486788,0.415,0.389,0.328,-2.998,-2.348,-0.54800004
2018-01-03 06:00:00,-15.148,68.18609,0.06021309,0.415,0.389,0.328,-2.998,-2.398,-0.54800004
2018-01-03 07:00:00,-15.048,67.62625,0.061781153,0.415,0.389,0.328,-2.998,-2.398,-0.54800004
2018-01-03 08:00:00,-14.448,66.90325,0.06636694,0.415,0.389,0.328,-2.998,-2.398,-0.54800004
2018-01-03 09:00:00,-14.148,66.689384,0.068463564,0.415,0.389,0.328,-2.998,-2.398,-0.54800004
2018-01-03 10:00:00,-14.448,68.05649,0.06405659,0.415,0.389,0.328,-2.998,-2.398,-0.54800004
2018-01-03 11:00:00,-15.398,69.907715,0.05578862,0.415,0.389,0.328,-2.998,-2.398,-0.54800004
2018-01-03 12:00:00,-16.348,71.218956,0.049295492,0.415,0.389,0.328,-2.998,-2.398,-0.54800004
2018-01-03 13:00:00,-16.898,71.71986,0.04625234,0.415,0.389,0.328,-3.0479999,-2.398,-0.54800004
2018-01-03 14:00:00,-17.498,72.21855,0.043193787,0.415,0.389,0.328,-3.0479999,-2.398,-0.54800004
2018-01-03 15:00:00,-17.798,72.155396,0.042205147,0.415,0.389,0.328,-3.098,-2.398,-0.54800004
2018-01-03 16:00:00,-17.998,72.11317,0.041557103,0.414,0.389,0.328,-3.148,-2.398,-0.54800004
2018-01-03 17:00:00,-18.498,72.32436,0.03952241,0.414,0.389,0.328,-3.148,-2.398,-0.54800004
2018-01-03 18:00:00,-19.098,72.517235,0.037281513,0.414,0.389,0.328,-3.198,-2.398,-0.54800004
2018-01-03 19:00:00,-20.098,72.629074,0.03406097,0.414,0.389,0.328,-3.198,-2.398,-0.54800004
2018-01-03 20:00:00,-20.698,72.82793,0.032095723,0.414,0.389,0.328,-3.248,-2.398,-0.54800004
2018-01-03 21:00:00,-21.148,73.061066,0.030594401,0.414,0.389,0.328,-3.2979999,-2.398,-0.54800004
2018-01-03 22:00:00,-21.348,72.691345,0.030475274,0.414,0.389,0.328,-3.2979999,-2.448,-0.54800004
2018-01-03 23:00:00,-21.398,72.028595,0.031077549,0.414,0.389,0.328,-3.348,-2.448,-0.54800004
2018-01-04 00:00:00,-21.498,71.68274,0.031186514,0.414,0.389,0.328,-3.348,-2.448,-0.54800004
2018-01-04 01:00:00,-21.598,71.015884,0.03164094,0.414,0.389,0.328,-3.398,-2.448,-0.54800004
2018-01-04 02:00:00,-21.598,70.05797,0.032685444,0.414,0.389,0.328,-3.398,-2.448,-0.54800004
2018-01-04 03:00:00,-21.648,69.4143,0.033240862,0.414,0.389,0.328,-3.448,-2.448,-0.54800004
2018-01-04 04:00:00,-21.598,68.79883,0.034058265,0.414,0.389,0.328,-3.448,-2.448,-0.54800004
2018-01-04 05:00:00,-20.498,67.5198,0.039031915,0.414,0.389,0.328,-3.448,-2.498,-0.54800004
2018-01-04 06:00:00,-18.598,65.60426,0.048689693,0.414,0.389,0.328,-3.398,-2.498,-0.54800004
2018-01-04 07:00:00,-17.148,65.10063,0.055875994,0.414,0.389,0.328,-3.348,-2.498,-0.54800004
2018-01-04 08:00:00,-15.598,64.92086,0.06395171,0.414,0.388,0.328,-3.2979999,-2.498,-0.54800004
2018-01-04 09:00:00,-14.848,65.9527,0.06605524,0.414,0.388,0.328,-3.248,-2.498,-0.54800004
2018-01-04 10:00:00,-14.998,67.348236,0.06256956,0.414,0.388,0.328,-3.248,-2.498,-0.54800004
2018-01-04 11:00:00,-16.098,69.75179,0.052900992,0.414,0.388,0.328,-3.248,-2.498,-0.54800004
2018-01-04 12:00:00,-17.498,72.21855,0.043193787,0.414,0.388,0.328,-3.248,-2.498,-0.54800004
2018-01-04 13:00:00,-18.498,73.28328,0.038154244,0.414,0.388,0.328,-3.248,-2.498,-0.54800004
2018-01-04 14:00:00,-19.298,73.44274,0.03541308,0.414,0.388,0.328,-3.2979999,-2.498,-0.54800004
2018-01-04 15:00:00,-19.948,72.984375,0.03405887,0.414,0.388,0.328,-3.348,-2.5479999,-0.54800004
2018-01-04 16:00:00,-20.598,72.52375,0.032738633,0.414,0.388,0.328,-3.348,-2.5479999,-0.54800004
2018-01-04 17:00:00,-21.198,72.07155,0.03157851,0.414,0.388,0.328,-3.398,-2.5479999,-0.54800004
2018-01-04 18:00:00,-21.698,71.63924,0.030690178,0.414,0.388,0.328,-3.448,-2.5479999,-0.54800004
2018-01-04 19:00:00,-22.698,71.42032,0.028311081,0.414,0.388,0.328,-3.448,-2.5479999,-0.54800004
2018-01-04 20:00:00,-23.198,71.309975,0.027183436,0.414,0.388,0.328,-3.498,-2.5479999,-0.54800004
2018-01-04 21:00:00,-23.698,71.52782,0.025797874,0.414,0.388,0.328,-3.5479999,-2.5479999,-0.54800004
2018-01-04 22:00:00,-24.198,71.4173,0.024760462,0.414,0.388,0.328,-3.598,-2.598,-0.54800004
2018-01-04 23:00:00,-24.698,71.63839,0.02348515,0.414,0.388,0.328,-3.598,-2.598,-0.54800004
2018-01-05 00:00:00,-25.098,71.54993,0.022719566,0.414,0.388,0.328,-3.648,-2.598,-0.54800004
2018-01-05 01:00:00,-25.498,72.13295,0.021459278,0.414,0.388,0.328,-3.698,-2.598,-0.54800004
2018-01-05 02:00:00,-25.648,71.76321,0.021448206,0.414,0.388,0.328,-3.698,-2.598,-0.54800004
2018-01-05 03:00:00,-25.748,71.40531,0.021522254,0.414,0.388,0.328,-3.748,-2.648,-0.54800004
2018-01-05 04:00:00,-25.598,71.10471,0.0220481,0.414,0.388,0.328,-3.748,-2.648,-0.54800004
2018-01-05 05:00:00,-23.948,69.51737,0.027004536,0.414,0.388,0.328,-3.748,-2.648,-0.54800004
2018-01-05 06:00:00,-21.498,66.366196,0.037033983,0.414,0.388,0.328,-3.748,-2.648,-0.54800004
2018-01-05 07:00:00,-19.798,66.48605,0.042792924,0.414,0.388,0.328,-3.698,-2.698,-0.54800004
2018-01-05 08:00:00,-17.798,65.22481,0.052697703,0.414,0.388,0.328,-3.598,-2.698,-0.54800004
2018-01-05 09:00:00,-16.698,64.92846,0.05831971,0.414,0.388,0.328,-3.5479999,-2.698,-0.54800004
2018-01-05 10:00:00,-16.648,65.79771,0.057115346,0.414,0.388,0.328,-3.498,-2.698,-0.54800004
2018-01-05 11:00:00,-17.598,67.909386,0.04946585,0.414,0.388,0.328,-3.498,-2.698,-0.54800004
2018-01-05 12:00:00,-19.148,70.921036,0.039275594,0.414,0.388,0.328,-3.498,-2.698,-0.54800004
2018-01-05 13:00:00,-20.148,71.974,0.034724496,0.414,0.388,0.328,-3.5479999,-2.748,-0.54800004
2018-01-05 14:00:00,-20.998,72.439064,0.031713367,0.414,0.388,0.328,-3.5479999,-2.748,-0.598
2018-01-05 15:00:00,-21.698,72.290016,0.029986702,0.414,0.388,0.328,-3.598,-2.748,-0.54800004
2018-01-05 16:00:00,-22.348,72.47932,0.028122209,0.414,0.388,0.328,-3.648,-2.748,-0.54800004
2018-01-05 17:00:00,-22.848,72.37246,0.027006619,0.414,0.388,0.328,-3.698,-2.748,-0.598
2018-01-05 18:00:00,-23.248,72.28653,0.026142336,0.414,0.388,0.328,-3.698,-2.7979999,-0.598
2018-01-05 19:00:00,-24.048,72.447205,0.024193615,0.414,0.388,0.328,-3.748,-2.7979999,-0.598
2018-01-05 20:00:00,-24.348,72.38259,0.023604065,0.414,0.388,0.328,-3.7979999,-2.7979999,-0.598
2018-01-05 21:00:00,-24.698,72.64332,0.02265397,0.414,0.388,0.328,-3.7979999,-2.848,-0.598
2018-01-05 22:00:00,-25.098,73.2361,0.021374583,0.414,0.388,0.328,-3.848,-2.848,-0.598
2018-01-05 23:00:00,-25.348,73.18329,0.020935472,0.414,0.388,0.328,-3.898,-2.898,-0.598
2018-01-06 00:00:00,-25.398,72.83197,0.021113105,0.414,0.388,0.328,-3.948,-2.898,-0.598
2018-01-06 01:00:00,-25.198,72.1984,0.02200156,0.414,0.388,0.328,-3.948,-2.948,-0.598
2018-01-06 02:00:00,-24.848,71.27276,0.023466725,0.414,0.388,0.328,-3.9980001,-2.998,-0.598
2018-01-06 03:00:00,-24.448,70.37508,0.025090314,0.414,0.388,0.328,-4.048,-2.998,-0.598
2018-01-06 04:00:00,-23.948,69.83986,0.02671922,0.414,0.388,0.328,-4.048,-3.0479999,-0.598
2018-01-06 05:00:00,-22.148,68.04555,0.033229537,0.414,0.388,0.328,-4.048,-3.098,-0.598
2018-01-06 06:00:00,-19.448,65.09949,0.045927502,0.414,0.388,0.328,-4.048,-3.148,-0.598
2018-01-06 07:00:00,-17.298,64.21019,0.05657877,0.414,0.388,0.328,-3.9980001,-3.148,-0.598
2018-01-06 08:00:00,-15.348,64.145325,0.06673614,0.414,0.388,0.328,-3.948,-3.148,-0.598
2018-01-06 09:00:00,-14.098,64.459885,0.07334143,0.414,0.388,0.328,-3.898,-3.198,-0.598
2018-01-06 10:00:00,-13.798,64.53483,0.07500902,0.414,0.388,0.328,-3.848,-3.198,-0.598
2018-01-06 11:00:00,-14.598,66.58176,0.06618789,0.414,0.388,0.328,-3.848,-3.198,-0.598
2018-01-06 12:00:00,-15.948,69.185646,0.05456946,0.414,0.388,0.328,-3.848,-3.198,-0.598
2018-01-06 13:00:00,-17.048,70.452446,0.047716565,0.414,0.388,0.328,-3.848,-3.198,-0.598
2018-01-06 14:00:00,-17.948,71.182945,0.043124884,0.414,0.388,0.328,-3.898,-3.198,-0.598
2018-01-06 15:00:00,-18.798,71.943405,0.03905104,0.414,0.388,0.328,-3.898,-3.198,-0.598
2018-01-06 16:00:00,-19.398,71.49751,0.03767872,0.414,0.388,0.328,-3.948,-3.248,-0.598
2018-01-06 17:00:00,-19.848,71.39989,0.036367655,0.414,0.388,0.328,-3.9980001,-3.248,-0.598
2018-01-06 18:00:00,-20.198,71.00575,0.03576748,0.414,0.388,0.328,-4.048,-3.248,-0.598
2018-01-06 19:00:00,-21.298,71.72615,0.031689815,0.414,0.388,0.328,-4.098,-3.2979999,-0.598
2018-01-06 20:00:00,-21.898,72.24723,0.029508762,0.414,0.388,0.328,-4.098,-3.2979999,-0.598
2018-01-06 21:00:00,-22.548,72.76711,0.027339816,0.414,0.388,0.328,-4.148,-3.2979999,-0.598
2018-01-06 22:00:00,-23.048,72.993935,0.025934063,0.414,0.388,0.328,-4.198,-3.348,-0.598
2018-01-06 23:00:00,-23.348,72.93065,0.025308423,0.414,0.388,0.328,-4.248,-3.348,-0.598
2018-01-07 00:00:00,-23.448,72.24343,0.025719352,0.414,0.388,0.328,-4.298,-3.398,-0.598
2018-01-07 01:00:00,-23.548,71.890686,0.025813885,0.414,0.388,0.328,-4.348,-3.448,-0.598
2018-01-07 02:00:00,-23.548,71.23238,0.026417717,0.414,0.388,0.328,-4.398,-3.448,-0.598
2018-01-07 03:00:00,-23.698,71.19905,0.026095398,0.414,0.388,0.328,-4.398,-3.498,-0.598
2018-01-07 04:00:00,-23.798,71.50578,0.02558738,0.414,0.388,0.328,-4.448,-3.498,-0.598
2018-01-07 05:00:00,-22.548,70.48199,0.029631227,0.414,0.388,0.328,-4.448,-3.5479999,-0.598
2018-01-07 06:00:00,-20.248,68.18959,0.039067544,0.414,0.388,0.328,-4.448,-3.5479999,-0.598
2018-01-07 07:00:00,-18.298,66.8519,0.048143104,0.414,0.388,0.328,-4.398,-3.598,-0.598
2018-01-07 08:00:00,-16.548,66.68868,0.05609812,0.414,0.388,0.328,-4.348,-3.598,-0.598
2018-01-07 09:00:00,-15.498,66.07904,0.06235899,0.414,0.388,0.328,-4.298,-3.598,-0.598
2018-01-07 10:00:00,-15.498,66.6523,0.061306275,0.414,0.388,0.328,-4.298,-3.598,-0.598
2018-01-07 11:00:00,-16.598,68.14374,0.053425595,0.414,0.387,0.328,-4.248,-3.598,-0.598
2018-01-07 12:00:00,-18.248,70.49559,0.043039612,0.414,0.387,0.328,-4.298,-3.598,-0.598
2018-01-07 13:00:00,-19.498,71.79366,0.036967754,0.414,0.387,0.328,-4.298,-3.598,-0.598
2018-01-07 14:00:00,-20.398,71.92038,0.034043998,0.414,0.387,0.328,-4.348,-3.598,-0.598
2018-01-07 15:00:00,-21.198,72.07155,0.03157851,0.414,0.387,0.328,-4.398,-3.598,-0.598
2018-01-07 16:00:00,-21.798,71.94238,0.030096471,0.414,0.387,0.328,-4.448,-3.598,-0.598
2018-01-07 17:00:00,-22.248,71.84494,0.029025339,0.414,0.387,0.328,-4.498,-3.648,-0.598
2018-01-07 18:00:00,-22.648,71.75796,0.028101444,0.414,0.387,0.328,-4.548,-3.648,-0.598
2018-01-07 19:00:00,-22.798,70.74842,0.028719641,0.414,0.387,0.328,-4.548,-3.648,-0.598
2018-01-07 20:00:00,-23.098,71.65962,0.027092986,0.414,0.387,0.328,-4.598,-3.698,-0.598
2018-01-07 21:00:00,-23.248,72.28653,0.026142336,0.414,0.387,0.328,-4.648,-3.698,-0.598
2018-01-07 22:00:00,-23.398,73.25509,0.024893962,0.414,0.387,0.328,-4.698,-3.748,-0.598
2018-01-07 23:00:00,-23.398,74.26841,0.023951724,0.414,0.387,0.328,-4.698,-3.748,-0.598
