date,temperature_2m,relative_humidity_2m,vapour_pressure_deficit,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm
2016-01-01 00:00:00,-19.798,78.37055,0.027629554,0.397,0.384,0.313,-0.29799998,0.202,1.852
2016-01-01 01:00:00,-19.848,78.01708,0.027959637,0.397,0.384,0.313,-0.29799998,0.202,1.852
2016-01-01 02:00:00,-19.848,78.36192,0.027521335,0.397,0.384,0.313,-0.29799998,0.202,1.852
2016-01-01 03:00:00,-19.748,78.03454,0.028179944,0.396,0.384,0.313,-0.29799998,0.202,1.852
2016-01-01 04:00:00,-19.448,78.77596,0.027943246,0.396,0.384,0.313,-0.29799998,0.202,1.852
2016-01-01 05:00:00,-18.948,78.516235,0.029526956,0.396,0.384,0.313,-0.29799998,0.202,1.852
2016-01-01 06:00:00,-18.198,77.962975,0.0322915,0.396,0.384,0.313,-0.29799998,0.202,1.852
2016-01-01 07:00:00,-17.848,78.02369,0.033175386,0.396,0.384,0.313,-0.348,0.202,1.852
2016-01-01 08:00:00,-17.498,77.7474,0.03460358,0.396,0.384,0.313,-0.348,0.202,1.852
2016-01-01 09:00:00,-17.348,77.77358,0.035004117,0.396,0.384,0.313,-0.348,0.202,1.852
2016-01-01 10:00:00,-17.648,78.39665,0.033170633,0.396,0.384,0.313,-0.348,0.202,1.852
2016-01-01 11:00:00,-17.998,77.99767,0.032794043,0.396,0.384,0.313,-0.348,0.202,1.852
2016-01-01 12:00:00,-18.698,78.216644,0.030586407,0.396,0.384,0.313,-0.348,0.202,1.852
2016-01-01 13:00:00,-19.448,78.77596,0.027943246,0.396,0.384,0.313,-0.348,0.202,1.852
2016-01-01 14:00:00,-20.098,78.31879,0.026985832,0.396,0.384,0.313,-0.348,0.202,1.852
2016-01-01 15:00:00,-20.448,77.91192,0.026669249,0.396,0.384,0.313,-0.348,0.202,1.852
2016-01-01 16:00:00,-20.598,77.196396,0.027175538,0.396,0.384,0.313,-0.398,0.202,1.852
2016-01-01 17:00:00,-20.698,77.1783,0.026961215,0.396,0.384,0.313,-0.398,0.202,1.852
2016-01-01 18:00:00,-20.748,78.206055,0.02563598,0.396,0.384,0.313,-0.398,0.202,1.852
2016-01-01 19:00:00,-20.698,77.86789,0.026147164,0.396,0.384,0.313,-0.398,0.202,1.852
2016-01-01 20:00:00,-20.648,77.53135,0.026660345,0.396,0.384,0.313,-0.398,0.202,1.852
2016-01-01 21:00:00,-20.648,77.53135,0.026660345,0.396,0.384,0.313,-0.398,0.202,1.852
2016-01-01 22:00:00,-20.498,76.872185,0.027802475,0.396,0.384,0.313,-0.398,0.202,1.852
2016-01-01 23:00:00,-20.298,75.89143,0.0294886,0.395,0.384,0.313,-0.398,0.202,1.852
2016-01-02 00:00:00,-20.148,76.25724,0.029421933,0.395,0.384,0.313,-0.398,0.202,1.852
2016-01-02 01:00:00,-20.048,76.61444,0.029231898,0.395,0.384,0.313,-0.398,0.202,1.852
2016-01-02 02:00:00,-19.998,77.304535,0.028493062,0.395,0.384,0.313,-0.398,0.202,1.852
2016-01-02 03:00:00,-19.898,77.322495,0.028717957,0.395,0.384,0.313,-0.448,0.202,1.852
2016-01-02 04:00:00,-19.898,77.66475,0.028284878,0.395,0.384,0.313,-0.448,0.202,1.852
2016-01-02 05:00:00,-19.698,77.35834,0.029172488,0.395,0.384,0.313,-0.448,0.202,1.852
2016-01-02 06:00:00,-19.248,76.424484,0.031575665,0.395,0.384,0.313,-0.448,0.202,1.852
2016-01-02 07:00:00,-19.398,75.72656,0.03209278,0.395,0.384,0.313,-0.448,0.202,1.852
2016-01-02 08:00:00,-19.148,75.77391,0.032726407,0.395,0.384,0.313,-0.448,0.202,1.852
2016-01-02 09:00:00,-18.848,75.83055,0.033501178,0.395,0.384,0.313,-0.448,0.202,1.852
2016-01-02 10:00:00,-18.898,76.82505,0.031986415,0.395,0.384,0.313,-0.448,0.202,1.852
2016-01-02 11:00:00,-19.098,78.49062,0.029184103,0.395,0.384,0.313,-0.448,0.202,1.852
2016-01-02 12:00:00,-19.448,79.47059,0.027029335,0.395,0.384,0.313,-0.448,0.202,1.852
2016-01-02 13:00:00,-19.548,79.454155,0.026818834,0.395,0.384,0.313,-0.448,0.202,1.852
2016-01-02 14:00:00,-19.748,79.4212,0.026402153,0.395,0.384,0.313,-0.448,0.202,1.852
2016-01-02 15:00:00,-19.848,79.40471,0.026195928,0.395,0.384,0.313,-0.448,0.202,1.852
2016-01-02 16:00:00,-19.898,79.04738,0.026535153,0.395,0.384,0.313,-0.448,0.202,1.852
2016-01-02 17:00:00,-19.948,79.03897,0.02643118,0.395,0.384,0.313,-0.448,0.202,1.852
2016-01-02 18:00:00,-19.948,79.03897,0.02643118,0.395,0.384,0.313,-0.448,0.202,1.852
