date,temperature_2m,relative_humidity_2m,vapour_pressure_deficit,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm
2015-01-01 00:00:00,-2.848,87.07272,0.064275414,0.393,0.388,0.331,-0.99799997,-0.49800003,1.1520001
2015-01-01 01:00:00,-2.898,89.05807,0.054203123,0.393,0.388,0.331,-0.99799997,-0.49800003,1.1520001
2015-01-01 02:00:00,-2.7979999,90.41496,0.047836363,0.393,0.388,0.331,-0.99799997,-0.49800003,1.1520001
2015-01-01 03:00:00,-2.648,91.79118,0.041427583,0.393,0.388,0.331,-0.99799997,-0.49800003,1.1520001
2015-01-01 04:00:00,-2.5479999,93.17976,0.034676522,0.393,0.388,0.331,-0.99799997,-0.49800003,1.1520001
2015-01-01 05:00:00,-2.448,93.533356,0.033123434,0.393,0.388,0.331,-0.99799997,-0.49800003,1.1520001
2015-01-01 06:00:00,-2.348,93.19073,0.035137743,0.393,0.388,0.331,-0.99799997,-0.49800003,1.1520001
2015-01-01 07:00:00,-2.948,91.42779,0.042307377,0.393,0.388,0.331,-0.948,-0.49800003,1.1520001
2015-01-01 08:00:00,-3.0479999,89.04511,0.053664684,0.393,0.388,0.331,-0.948,-0.49800003,1.1520001
2015-01-01 09:00:00,-3.5479999,87.33243,0.05978012,0.393,0.388,0.331,-0.948,-0.49800003,1.1520001
2015-01-01 10:00:00,-4.448,85.590546,0.063554764,0.393,0.388,0.331,-0.948,-0.49800003,1.1520001
2015-01-01 11:00:00,-5.498,84.16074,0.064519644,0.393,0.388,0.331,-0.948,-0.49800003,1.1520001
2015-01-01 12:00:00,-6.748,83.67829,0.060422003,0.393,0.388,0.331,-0.948,-0.49800003,1.1520001
2015-01-01 13:00:00,-7.798,83.54434,0.05617109,0.393,0.388,0.332,-0.948,-0.49800003,1.1520001
2015-01-01 14:00:00,-8.698,84.09434,0.05061719,0.393,0.388,0.332,-0.948,-0.49800003,1.1520001
2015-01-01 15:00:00,-9.498,85.00777,0.044807017,0.393,0.388,0.332,-0.948,-0.49800003,1.1520001
2015-01-01 16:00:00,-10.398,85.242905,0.041074276,0.393,0.388,0.332,-0.948,-0.49800003,1.1520001
2015-01-01 17:00:00,-11.748,84.39232,0.039000466,0.393,0.388,0.332,-0.948,-0.49800003,1.1520001
2015-01-01 18:00:00,-13.298,81.79305,0.04013084,0.393,0.388,0.332,-0.948,-0.49800003,1.1520001
2015-01-01 19:00:00,-16.048,80.70226,0.03390172,0.393,0.388,0.332,-0.948,-0.49800003,1.1520001
2015-01-01 20:00:00,-17.498,80.13211,0.030897439,0.393,0.388,0.332,-0.948,-0.49800003,1.1520001
2015-01-01 21:00:00,-18.648,79.948875,0.02827631,0.393,0.388,0.332,-0.948,-0.49800003,1.1520001
2015-01-01 22:00:00,-19.598,80.14676,0.025803812,0.393,0.388,0.332,-0.948,-0.49800003,1.1520001
2015-01-01 23:00:00,-20.098,80.77558,0.02392985,0.393,0.388,0.332,-0.948,-0.49800003,1.1520001
2015-01-02 00:00:00,-20.798,81.02463,0.022225514,0.393,0.388,0.332,-0.99799997,-0.49800003,1.1520001
2015-01-02 01:00:00,-21.198,80.96277,0.021532074,0.393,0.388,0.332,-0.99799997,-0.49800003,1.1520001
2015-01-02 02:00:00,-21.448,80.56392,0.021506436,0.393,0.388,0.332,-0.99799997,-0.49800003,1.1520001
2015-01-02 03:00:00,-21.548,80.54814,0.021335803,0.393,0.388,0.332,-0.99799997,-0.49800003,1.1520001
2015-01-02 04:00:00,-21.498,80.55602,0.021421008,0.393,0.387,0.332,-0.99799997,-0.49800003,1.1520001
2015-01-02 05:00:00,-21.098,80.97826,0.021703616,0.393,0.387,0.332,-0.99799997,-0.49800003,1.1520001
2015-01-02 06:00:00,-20.198,79.34681,0.025485255,0.393,0.387,0.332,-0.99799997,-0.49800003,1.1520001
2015-01-02 07:00:00,-19.248,77.43869,0.03021828,0.393,0.387,0.332,-0.99799997,-0.49800003,1.1520001
2015-01-02 08:00:00,-18.648,76.535095,0.033086948,0.393,0.387,0.332,-0.99799997,-0.49800003,1.1520001
