date,precipitation,rain,snowfall,wind_speed_10m,wind_gusts_10m
2013-01-01 00:00:00,0.0,0.0,0.0,3.2695565,5.1
2013-01-01 01:00:00,0.0,0.0,0.0,3.224903,5.2
2013-01-01 02:00:00,0.0,0.0,0.0,3.0,5.3
2013-01-01 03:00:00,0.0,0.0,0.0,3.1400635,5.3
2013-01-01 04:00:00,0.0,0.0,0.0,3.3421547,5.6
2013-01-01 05:00:00,0.0,0.0,0.0,3.3301651,5.9
2013-01-01 06:00:00,0.0,0.0,0.0,3.4655447,6.3
2013-01-01 07:00:00,0.0,0.0,0.0,3.538361,6.3
2013-01-01 08:00:00,0.0,0.0,0.0,3.753665,6.9
2013-01-01 09:00:00,0.0,0.0,0.0,3.905125,7.2
2013-01-01 10:00:00,0.0,0.0,0.0,4.0459857,7.2
2013-01-01 11:00:00,0.0,0.0,0.0,3.623534,7.0
2013-01-01 12:00:00,0.0,0.0,0.0,3.405877,6.0
2013-01-01 13:00:00,0.0,0.0,0.0,3.11127,5.7
2013-01-01 14:00:00,0.0,0.0,0.07,2.7802877,5.3
2013-01-01 15:00:00,0.0,0.0,0.07,2.5942245,4.9
2013-01-01 16:00:00,0.0,0.0,0.07,3.1384711,5.1
2013-01-01 17:00:00,0.0,0.0,0.0,3.2893767,5.4
2013-01-01 18:00:00,0.0,0.0,0.0,3.2015622,5.6
2013-01-01 19:00:00,0.0,0.0,0.0,3.238827,5.4
2013-01-01 20:00:00,0.0,0.0,0.0,3.522783,5.7
2013-01-01 21:00:00,0.0,0.0,0.0,3.8327534,6.4
2013-01-01 22:00:00,0.0,0.0,0.0,4.3289723,6.6
2013-01-01 23:00:00,0.0,0.0,0.0,4.219004,6.5
2013-01-02 00:00:00,0.0,0.0,0.0,4.0112343,6.2
2013-01-02 01:00:00,0.0,0.0,0.0,4.0112343,6.4
2013-01-02 02:00:00,0.0,0.0,0.0,3.8470767,6.6
2013-01-02 03:00:00,0.0,0.0,0.0,3.765634,6.8
2013-01-02 04:00:00,0.0,0.0,0.0,3.905125,7.0
2013-01-02 05:00:00,0.0,0.0,0.0,3.905125,7.2
2013-01-02 06:00:00,0.0,0.0,0.0,4.4922156,8.4
2013-01-02 07:00:00,0.0,0.0,0.0,4.560702,8.1
2013-01-02 08:00:00,0.0,0.0,0.0,4.3737855,8.2
2013-01-02 09:00:00,0.0,0.0,0.0,4.219004,8.0
2013-01-02 10:00:00,0.0,0.0,0.0,3.324154,7.5
2013-01-02 11:00:00,0.0,0.0,0.0,2.9068882,6.3
2013-01-02 12:00:00,0.0,0.0,0.0,3.0,5.1
2013-01-02 13:00:00,0.0,0.0,0.0,3.3301651,5.4
2013-01-02 14:00:00,0.0,0.0,0.0,3.8948684,6.0
2013-01-02 15:00:00,0.0,0.0,0.0,4.4777226,6.8
2013-01-02 16:00:00,0.0,0.0,0.0,5.0289164,7.7
2013-01-02 17:00:00,0.0,0.0,0.07,5.554278,8.5
2013-01-02 18:00:00,0.1,0.0,0.07,5.9481087,9.2
2013-01-02 19:00:00,0.2,0.0,0.14,6.2241464,10.6
2013-01-02 20:00:00,0.2,0.0,0.14,6.2769423,10.7
2013-01-02 21:00:00,0.1,0.0,0.07,6.1846585,10.7
2013-01-02 22:00:00,0.0,0.0,0.07,6.519202,10.7
2013-01-02 23:00:00,0.0,0.0,0.07,6.360031,10.5
2013-01-03 00:00:00,0.0,0.0,0.07,6.185467,10.3
2013-01-03 01:00:00,0.0,0.0,0.0,6.046487,10.1
2013-01-03 02:00:00,0.0,0.0,0.0,5.800862,10.0
2013-01-03 03:00:00,0.0,0.0,0.07,5.5605755,9.8
2013-01-03 04:00:00,0.0,0.0,0.07,5.1224995,9.5
2013-01-03 05:00:00,0.0,0.0,0.07,4.89183,9.0
2013-01-03 06:00:00,0.0,0.0,0.07,4.527693,8.6
2013-01-03 07:00:00,0.0,0.0,0.07,4.3416586,8.3
2013-01-03 08:00:00,0.0,0.0,0.0,4.2801867,8.7
2013-01-03 09:00:00,0.0,0.0,0.0,3.7735925,8.0
2013-01-03 10:00:00,0.0,0.0,0.0,3.5846896,7.1
2013-01-03 11:00:00,0.0,0.0,0.0,3.5468295,6.3
2013-01-03 12:00:00,0.0,0.0,0.07,3.544009,6.3
2013-01-03 13:00:00,0.1,0.0,0.07,3.667424,6.8
2013-01-03 14:00:00,0.1,0.0,0.07,3.522783,6.8
2013-01-03 15:00:00,0.1,0.0,0.07,3.3136082,6.7
2013-01-03 16:00:00,0.1,0.0,0.07,3.1016126,6.5
2013-01-03 17:00:00,0.1,0.0,0.07,2.8017852,6.0
2013-01-03 18:00:00,0.1,0.0,0.07,2.1,5.4
2013-01-03 19:00:00,0.1,0.0,0.07,1.4,4.1
2013-01-03 20:00:00,0.1,0.0,0.07,0.53851646,3.7
2013-01-03 21:00:00,0.1,0.0,0.07,0.31622776,3.1
2013-01-03 22:00:00,0.2,0.0,0.14,0.70710677,2.8
2013-01-03 23:00:00,0.2,0.0,0.14,1.118034,3.0
2013-01-04 00:00:00,0.3,0.0,0.21000001,1.7,3.6
2013-01-04 01:00:00,0.3,0.0,0.21000001,2.5612497,3.7
