date,precipitation,rain,snowfall,wind_speed_10m,wind_gusts_10m
2022-01-01 00:00:00,0.0,0.0,0.0,2.1523244,2.3
2022-01-01 01:00:00,0.0,0.0,0.0,2.0524375,2.4
2022-01-01 02:00:00,0.0,0.0,0.0,1.6643317,2.1
2022-01-01 03:00:00,0.0,0.0,0.0,1.8,2.0
2022-01-01 04:00:00,0.0,0.0,0.0,2.1100948,2.5
2022-01-01 05:00:00,0.0,0.0,0.0,1.8927494,2.9
2022-01-01 06:00:00,0.0,0.0,0.0,1.5890248,2.7
2022-01-01 07:00:00,0.0,0.0,0.0,1.811077,2.7
2022-01-01 08:00:00,0.0,0.0,0.0,1.85,2.9
2022-01-01 09:00:00,0.0,0.0,0.0,1.7564168,2.8
2022-01-01 10:00:00,0.0,0.0,0.0,1.5890248,2.9
2022-01-01 11:00:00,0.0,0.0,0.0,1.9235383,3.1
2022-01-01 12:00:00,0.0,0.0,0.0,2.0524375,3.3
2022-01-01 13:00:00,0.0,0.0,0.0,2.2005682,3.7
2022-01-01 14:00:00,0.0,0.0,0.0,2.3,3.8
2022-01-01 15:00:00,0.0,0.0,0.0,2.408319,3.8
2022-01-01 16:00:00,0.0,0.0,0.0,2.6800187,4.3
2022-01-01 17:00:00,0.0,0.0,0.0,2.9605744,5.0
2022-01-01 18:00:00,0.0,0.0,0.0,3.2035139,5.4
2022-01-01 19:00:00,0.0,0.0,0.0,3.238827,5.3
2022-01-01 20:00:00,0.0,0.0,0.0,3.1575305,5.3
2022-01-01 21:00:00,0.0,0.0,0.0,3.0805843,5.2
2022-01-01 22:00:00,0.0,0.0,0.0,3.0842342,5.1
2022-01-01 23:00:00,0.0,0.0,0.0,3.0870697,5.0
2022-01-02 00:00:00,0.0,0.0,0.0,3.0186918,5.1
2022-01-02 01:00:00,0.0,0.0,0.0,2.9300172,5.1
2022-01-02 02:00:00,0.0,0.0,0.0,2.863564,5.1
2022-01-02 03:00:00,0.0,0.0,0.0,2.8429737,5.0
2022-01-02 04:00:00,0.0,0.0,0.0,2.7771387,5.0
2022-01-02 05:00:00,0.0,0.0,0.0,3.0083218,5.3
2022-01-02 06:00:00,0.0,0.0,0.0,3.2775753,5.6
2022-01-02 07:00:00,0.0,0.0,0.0,3.381198,5.7
2022-01-02 08:00:00,0.0,0.0,0.0,3.287096,5.5
2022-01-02 09:00:00,0.0,0.0,0.0,3.1324909,5.3
2022-01-02 10:00:00,0.0,0.0,0.0,2.9347062,5.2
2022-01-02 11:00:00,0.0,0.0,0.0,2.6100767,5.0
2022-01-02 12:00:00,0.0,0.0,0.0,2.6967573,5.1
2022-01-02 13:00:00,0.0,0.0,0.0,2.7294688,5.3
2022-01-02 14:00:00,0.0,0.0,0.0,2.8714108,5.5
2022-01-02 15:00:00,0.0,0.0,0.0,3.0700164,5.7
2022-01-02 16:00:00,0.0,0.0,0.0,3.0700164,5.7
2022-01-02 17:00:00,0.0,0.0,0.0,3.1575305,5.7
2022-01-02 18:00:00,0.0,0.0,0.0,3.2984846,5.9
2022-01-02 19:00:00,0.0,0.0,0.0,3.3470137,5.6
2022-01-02 20:00:00,0.0,0.0,0.0,3.3955853,5.6
2022-01-02 21:00:00,0.0,0.0,0.0,3.3955853,5.7
2022-01-02 22:00:00,0.0,0.0,0.0,3.3593154,6.0
2022-01-02 23:00:00,0.0,0.0,0.0,3.4329286,6.3
2022-01-03 00:00:00,0.0,0.0,0.0,3.4223528,6.4
2022-01-03 01:00:00,0.0,0.0,0.0,3.613862,6.4
2022-01-03 02:00:00,0.0,0.0,0.0,3.613862,6.3
2022-01-03 03:00:00,0.0,0.0,0.0,3.5531676,6.2
2022-01-03 04:00:00,0.0,0.0,0.0,3.4077117,6.1
2022-01-03 05:00:00,0.0,0.0,0.0,3.5415392,6.2
2022-01-03 06:00:00,0.0,0.0,0.0,3.7976966,6.7
2022-01-03 07:00:00,0.0,0.0,0.0,4.0112343,6.5
2022-01-03 08:00:00,0.0,0.0,0.0,3.961376,6.6
2022-01-03 09:00:00,0.0,0.0,0.0,4.007805,6.5
2022-01-03 10:00:00,0.0,0.0,0.0,3.901282,6.6
2022-01-03 11:00:00,0.0,0.0,0.0,4.2426405,7.4
2022-01-03 12:00:00,0.0,0.0,0.0,5.040337,8.7
2022-01-03 13:00:00,0.0,0.0,0.0,5.7293105,9.8
2022-01-03 14:00:00,0.0,0.0,0.0,6.1026635,10.6
2022-01-03 15:00:00,0.0,0.0,0.0,6.274153,11.0
2022-01-03 16:00:00,0.1,0.0,0.07,6.462391,11.4
2022-01-03 17:00:00,0.2,0.0,0.14,6.800184,12.0
2022-01-03 18:00:00,0.4,0.0,0.28,6.930548,12.2
2022-01-03 19:00:00,0.5,0.0,0.35,6.7896976,12.0
2022-01-03 20:00:00,0.3,0.0,0.21000001,6.5134478,11.5
2022-01-03 21:00:00,0.1,0.0,0.07,6.25,11.1
2022-01-03 22:00:00,0.2,0.0,0.14,6.1717095,10.7
2022-01-03 23:00:00,0.3,0.0,0.21000001,6.150203,10.3
2022-01-04 00:00:00,0.5,0.0,0.35,6.400195,10.2
2022-01-04 01:00:00,0.4,0.0,0.28,6.742403,10.6
