date,temperature_2m,relative_humidity_2m,vapour_pressure_deficit,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm
2011-01-01 00:00:00,-34.598003,74.45182,0.008271063,0.421,0.376,0.296,-5.298,-4.048,-0.598
2011-01-01 01:00:00,-34.998,73.61284,0.0082082935,0.421,0.376,0.296,-5.398,-4.098,-0.598
2011-01-01 02:00:00,-35.048,73.6019,0.008170757,0.421,0.375,0.296,-5.448,-4.148,-0.648
2011-01-01 03:00:00,-34.948,73.249565,0.0083627775,0.421,0.375,0.296,-5.498,-4.198,-0.648
2011-01-01 04:00:00,-34.648003,73.315674,0.008595435,0.421,0.375,0.296,-5.548,-4.248,-0.648
2011-01-01 05:00:00,-33.398003,73.95907,0.009492923,0.421,0.375,0.296,-5.598,-4.298,-0.648
2011-01-01 06:00:00,-31.298,73.6754,0.01177261,0.421,0.375,0.296,-5.548,-4.348,-0.648
2011-01-01 07:00:00,-29.348,71.96852,0.01509903,0.421,0.375,0.296,-5.548,-4.398,-0.648
2011-01-01 08:00:00,-27.748,69.94268,0.018810906,0.421,0.375,0.296,-5.498,-4.398,-0.648
2011-01-01 09:00:00,-26.748,68.855644,0.021382768,0.421,0.375,0.296,-5.498,-4.448,-0.648
2011-01-01 10:00:00,-26.498,69.24296,0.02160925,0.421,0.375,0.296,-5.448,-4.448,-0.648
2011-01-01 11:00:00,-26.998,71.46277,0.01914801,0.421,0.375,0.296,-5.448,-4.448,-0.648
2011-01-01 12:00:00,-27.748,72.32281,0.017323323,0.421,0.375,0.296,-5.498,-4.448,-0.648
2011-01-01 13:00:00,-28.348,72.886696,0.016046155,0.421,0.375,0.296,-5.498,-4.498,-0.648
2011-01-01 14:00:00,-28.848,72.428276,0.015568927,0.421,0.375,0.296,-5.548,-4.498,-0.648
2011-01-01 15:00:00,-29.298,71.97971,0.015164506,0.421,0.375,0.296,-5.598,-4.498,-0.648
2011-01-01 16:00:00,-29.598,70.52764,0.015502702,0.421,0.375,0.296,-5.598,-4.548,-0.648
2011-01-01 17:00:00,-29.848,69.44494,0.015694536,0.421,0.375,0.296,-5.648,-4.548,-0.648
2011-01-01 18:00:00,-29.998,68.062706,0.016171042,0.421,0.375,0.296,-5.698,-4.598,-0.648
2011-01-01 19:00:00,-29.898,66.76564,0.016987402,0.421,0.375,0.296,-5.698,-4.598,-0.648
2011-01-01 20:00:00,-29.998,65.763336,0.017333128,0.421,0.375,0.296,-5.748,-4.598,-0.648
2011-01-01 21:00:00,-30.148,65.07962,0.017427865,0.421,0.375,0.296,-5.798,-4.648,-0.648
2011-01-01 22:00:00,-30.348,65.0265,0.0171245,0.421,0.375,0.296,-5.798,-4.648,-0.648
2011-01-01 23:00:00,-30.498,64.98654,0.016900074,0.421,0.375,0.296,-5.848,-4.698,-0.648
