date,precipitation,rain,snowfall,wind_speed_10m,wind_gusts_10m
2015-01-01 00:00:00,0.2,0.0,0.14,5.5758405,9.9
2015-01-01 01:00:00,0.2,0.0,0.14,5.3,9.7
2015-01-01 02:00:00,0.3,0.0,0.21000001,5.161395,9.5
2015-01-01 03:00:00,0.5,0.0,0.35,4.883646,9.2
2015-01-01 04:00:00,0.6,0.0,0.42000002,4.738143,8.9
2015-01-01 05:00:00,0.6,0.0,0.42000002,4.7423625,8.4
2015-01-01 06:00:00,0.5,0.0,0.35,4.6010866,8.2
2015-01-01 07:00:00,0.4,0.0,0.28,4.8270073,8.8
2015-01-01 08:00:00,0.3,0.0,0.21000001,4.9648767,8.7
2015-01-01 09:00:00,0.2,0.0,0.14,5.6462374,10.1
2015-01-01 10:00:00,0.2,0.0,0.14,5.8940644,10.4
2015-01-01 11:00:00,0.0,0.0,0.07,6.053098,10.4
2015-01-01 12:00:00,0.0,0.0,0.07,6.1204576,10.4
2015-01-01 13:00:00,0.0,0.0,0.0,5.842089,10.2
2015-01-01 14:00:00,0.0,0.0,0.0,5.842089,9.9
2015-01-01 15:00:00,0.0,0.0,0.0,5.813777,9.5
2015-01-01 16:00:00,0.0,0.0,0.0,5.9008474,9.7
2015-01-01 17:00:00,0.0,0.0,0.0,5.714018,9.7
2015-01-01 18:00:00,0.0,0.0,0.0,5.308484,9.5
2015-01-01 19:00:00,0.0,0.0,0.0,5.3,9.4
2015-01-01 20:00:00,0.0,0.0,0.0,5.1088157,8.9
2015-01-01 21:00:00,0.0,0.0,0.0,4.6389656,8.7
2015-01-01 22:00:00,0.0,0.0,0.0,4.491102,8.0
2015-01-01 23:00:00,0.0,0.0,0.0,4.5891175,8.3
2015-01-02 00:00:00,0.0,0.0,0.0,4.197618,8.2
2015-01-02 01:00:00,0.0,0.0,0.0,3.6687872,6.9
2015-01-02 02:00:00,0.0,0.0,0.0,3.4539833,6.2
2015-01-02 03:00:00,0.0,0.0,0.0,3.3120992,5.6
2015-01-02 04:00:00,0.0,0.0,0.0,3.3837848,5.2
2015-01-02 05:00:00,0.0,0.0,0.0,3.720215,5.5
2015-01-02 06:00:00,0.0,0.0,0.0,4.2720017,7.1
2015-01-02 07:00:00,0.0,0.0,0.0,4.3266616,7.7
2015-01-02 08:00:00,0.0,0.0,0.0,4.1617303,7.7
2015-01-02 09:00:00,0.0,0.0,0.0,3.8832977,7.6
2015-01-02 10:00:00,0.0,0.0,0.0,3.4205263,6.8
2015-01-02 11:00:00,0.0,0.0,0.0,2.8319604,5.2
2015-01-02 12:00:00,0.0,0.0,0.0,2.9832866,4.9
2015-01-02 13:00:00,0.0,0.0,0.0,2.9832866,5.0
2015-01-02 14:00:00,0.0,0.0,0.0,2.9068882,5.3
2015-01-02 15:00:00,0.0,0.0,0.0,2.9832866,5.3
2015-01-02 16:00:00,0.0,0.0,0.0,3.0805843,5.3
